networkId,roadTemperature,airTemperature,airHumidity,batteryLevel,rssi,rsrq,seqNumber,firmwareVersion,time,createdAt
14484CA85F912,-3.9,-4.1,91.0,6.0,,,,,2023-12-31 23:05:30.000,2023-12-31 23:06:40.112
14484CA85F912,,,,,28.0,3.0,15583.0,"1,7",2023-12-31 23:06:37.107,2023-12-31 23:06:37.211
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:10:30.000,2023-12-31 23:11:35.965
14484CA85F912,,,,,28.0,3.0,15584.0,"1,7",2023-12-31 23:11:32.947,2023-12-31 23:11:33.745
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:15:30.000,2023-12-31 23:16:36.405
14484CA85F912,,,,,28.0,3.0,15585.0,"1,7",2023-12-31 23:16:32.787,2023-12-31 23:16:33.875
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:20:30.000,2023-12-31 23:21:42.180
14484CA85F912,,,,,26.0,4.0,15586.0,"1,7",2023-12-31 23:21:38.468,2023-12-31 23:21:38.814
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:25:30.000,2023-12-31 23:26:34.666
14484CA85F912,,,,,28.0,4.0,15587.0,"1,7",2023-12-31 23:26:31.347,2023-12-31 23:26:31.610
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:30:30.000,2023-12-31 23:31:33.212
14484CA85F912,,,,,28.0,4.0,15588.0,"1,7",2023-12-31 23:31:29.748,2023-12-31 23:31:29.975
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:35:30.000,2023-12-31 23:36:36.180
14484CA85F912,,,,,28.0,4.0,15589.0,"1,7",2023-12-31 23:36:33.107,2023-12-31 23:36:33.247
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:40:30.000,2023-12-31 23:41:45.349
14484CA85F912,,,,,27.0,4.0,15590.0,"1,7",2023-12-31 23:41:33.027,2023-12-31 23:41:45.311
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:45:30.000,2023-12-31 23:46:32.820
14484CA85F912,,,,,28.0,3.0,15591.0,"1,7",2023-12-31 23:46:29.355,2023-12-31 23:46:29.405
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:50:30.000,2023-12-31 23:51:34.409
14484CA85F912,,,,,28.0,3.0,15592.0,"1,7",2023-12-31 23:51:31.507,2023-12-31 23:51:32.041
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2023-12-31 23:55:30.000,2023-12-31 23:56:33.033
14484CA85F912,,,,,28.0,3.0,15593.0,"1,7",2023-12-31 23:56:29.908,2023-12-31 23:56:30.299
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2024-01-01 00:00:30.000,2024-01-01 00:01:40.142
14484CA85F912,,,,,28.0,3.0,15594.0,"1,7",2024-01-01 00:01:37.113,2024-01-01 00:01:37.296
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2024-01-01 00:05:30.000,2024-01-01 00:06:36.212
14484CA85F912,,,,,27.0,3.0,15595.0,"1,7",2024-01-01 00:06:33.187,2024-01-01 00:06:33.231
14484CA85F912,-3.9,-4.0,90.0,6.0,,,,,2024-01-01 00:10:30.000,2024-01-01 00:11:30.325
14484CA85F912,,,,,26.0,4.0,15596.0,"1,7",2024-01-01 00:11:27.862,2024-01-01 00:11:29.673
14484CA85F912,-3.9,-3.9,91.0,6.0,,,,,2024-01-01 00:15:30.000,2024-01-01 00:16:35.969
14484CA85F912,,,,,27.0,3.0,15597.0,"1,7",2024-01-01 00:16:32.788,2024-01-01 00:16:32.958
14484CA85F912,-3.9,-4.0,91.0,6.0,,,,,2024-01-01 00:20:30.000,2024-01-01 00:21:34.740
14484CA85F912,,,,,27.0,3.0,15598.0,"1,7",2024-01-01 00:21:31.668,2024-01-01 00:21:32.015
14484CA85F912,-3.9,-3.9,90.0,6.0,,,,,2024-01-01 00:25:30.000,2024-01-01 00:26:34.930
14484CA85F912,,,,,28.0,3.0,15599.0,"1,7",2024-01-01 00:26:31.827,2024-01-01 00:26:32.063
14484CA85F912,-3.9,-3.9,90.0,6.0,,,,,2024-01-01 00:30:30.000,2024-01-01 00:31:36.358
14484CA85F912,,,,,28.0,3.0,15600.0,"1,7",2024-01-01 00:31:33.348,2024-01-01 00:31:33.486
14484CA85F912,-3.9,-3.9,90.0,6.0,,,,,2024-01-01 00:35:30.000,2024-01-01 00:36:30.024
14484CA85F912,,,,,26.0,4.0,15601.0,"1,7",2024-01-01 00:36:27.693,2024-01-01 00:36:27.761
14484CA85F912,-3.9,-3.9,90.0,6.0,,,,,2024-01-01 00:40:30.000,2024-01-01 00:41:36.870
14484CA85F912,,,,,27.0,3.0,15602.0,"1,7",2024-01-01 00:41:33.107,2024-01-01 00:41:33.232
14484CA85F912,-3.9,-3.9,90.0,6.0,,,,,2024-01-01 00:45:30.000,2024-01-01 00:46:35.371
14484CA85F912,,,,,27.0,4.0,15603.0,"1,7",2024-01-01 00:46:31.669,2024-01-01 00:46:31.831
14484CA85F912,-3.9,-3.8,90.0,6.0,,,,,2024-01-01 00:50:30.000,2024-01-01 00:51:30.801
14484CA85F912,,,,,26.0,4.0,15604.0,"1,7",2024-01-01 00:51:28.337,2024-01-01 00:51:28.421
14484CA85F912,-3.9,-3.8,90.0,6.0,,,,,2024-01-01 00:55:30.000,2024-01-01 00:56:36.172
14484CA85F912,,,,,28.0,3.0,15605.0,"1,7",2024-01-01 00:56:33.187,2024-01-01 00:56:33.561
14484CA85F912,-3.9,-3.9,89.0,6.0,,,,,2024-01-01 01:00:30.000,2024-01-01 01:01:30.435
14484CA85F912,,,,,26.0,4.0,15606.0,"1,7",2024-01-01 01:01:28.020,2024-01-01 01:01:28.215
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:05:30.000,2024-01-01 01:06:32.142
14484CA85F912,,,,,26.0,4.0,15607.0,"1,7",2024-01-01 01:06:29.938,2024-01-01 01:06:30.727
14484CA85F912,-3.9,-3.9,89.0,6.0,,,,,2024-01-01 01:10:30.000,2024-01-01 01:11:30.515
14484CA85F912,,,,,26.0,4.0,15608.0,"1,7",2024-01-01 01:11:28.498,2024-01-01 01:11:28.800
14484CA85F912,-3.9,-3.8,90.0,6.0,,,,,2024-01-01 01:15:30.000,2024-01-01 01:16:36.599
14484CA85F912,,,,,27.0,4.0,15609.0,"1,7",2024-01-01 01:16:33.267,2024-01-01 01:16:33.350
14484CA85F912,-3.9,-3.9,89.0,6.0,,,,,2024-01-01 01:20:30.000,2024-01-01 01:21:36.406
14484CA85F912,,,,,27.0,3.0,15610.0,"1,7",2024-01-01 01:21:33.347,2024-01-01 01:21:33.573
14484CA85F912,-3.9,-3.9,89.0,6.0,,,,,2024-01-01 01:25:30.000,2024-01-01 01:26:30.734
14484CA85F912,,,,,26.0,4.0,15611.0,"1,7",2024-01-01 01:26:28.658,2024-01-01 01:26:29.540
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:30:30.000,2024-01-01 01:31:32.380
14484CA85F912,,,,,26.0,5.0,15612.0,"1,7",2024-01-01 01:31:30.242,2024-01-01 01:31:30.447
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:35:30.000,2024-01-01 01:36:38.268
14484CA85F912,,,,,27.0,3.0,15613.0,"1,7",2024-01-01 01:36:34.787,2024-01-01 01:36:35.269
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:40:30.000,2024-01-01 01:41:34.124
14484CA85F912,,,,,27.0,3.0,15614.0,"1,7",2024-01-01 01:41:31.028,2024-01-01 01:41:34.093
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:45:30.000,2024-01-01 01:46:36.552
14484CA85F912,,,,,27.0,3.0,15615.0,"1,7",2024-01-01 01:46:33.587,2024-01-01 01:46:33.684
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:50:30.000,2024-01-01 01:51:33.761
14484CA85F912,,,,,28.0,3.0,15616.0,"1,7",2024-01-01 01:51:30.868,2024-01-01 01:51:31.720
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 01:55:30.000,2024-01-01 01:56:36.593
14484CA85F912,,,,,27.0,3.0,15617.0,"1,7",2024-01-01 01:56:33.429,2024-01-01 01:56:33.575
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:00:30.000,2024-01-01 02:01:33.839
14484CA85F912,,,,,27.0,3.0,15618.0,"1,7",2024-01-01 02:01:30.709,2024-01-01 02:01:30.797
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:05:30.000,2024-01-01 02:06:37.116
14484CA85F912,,,,,27.0,3.0,15619.0,"1,7",2024-01-01 02:06:33.587,2024-01-01 02:06:33.805
14484CA85F912,-3.9,-3.8,88.0,6.0,,,,,2024-01-01 02:10:30.000,2024-01-01 02:11:37.903
14484CA85F912,,,,,27.0,3.0,15620.0,"1,7",2024-01-01 02:11:34.868,2024-01-01 02:11:34.991
14484CA85F912,-3.9,-3.8,88.0,6.0,,,,,2024-01-01 02:15:30.000,2024-01-01 02:16:31.879
14484CA85F912,,,,,26.0,5.0,15621.0,"1,7",2024-01-01 02:16:29.121,2024-01-01 02:16:30.017
14484CA85F912,-3.9,-3.8,88.0,6.0,,,,,2024-01-01 02:20:30.000,2024-01-01 02:21:31.967
14484CA85F912,,,,,27.0,4.0,15622.0,"1,7",2024-01-01 02:21:29.921,2024-01-01 02:21:30.009
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:25:30.000,2024-01-01 02:26:33.834
14484CA85F912,,,,,27.0,3.0,15623.0,"1,7",2024-01-01 02:26:30.868,2024-01-01 02:26:31.390
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:30:30.000,2024-01-01 02:31:37.360
14484CA85F912,,,,,28.0,3.0,15624.0,"1,7",2024-01-01 02:31:33.748,2024-01-01 02:31:33.968
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:35:30.000,2024-01-01 02:36:43.015
14484CA85F912,,,,,27.0,3.0,15625.0,"1,7",2024-01-01 02:36:39.267,2024-01-01 02:36:39.694
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:40:30.000,2024-01-01 02:41:32.746
14484CA85F912,,,,,26.0,4.0,15626.0,"1,7",2024-01-01 02:41:30.562,2024-01-01 02:41:31.511
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:45:30.000,2024-01-01 02:46:35.611
14484CA85F912,,,,,28.0,3.0,15627.0,"1,7",2024-01-01 02:46:32.627,2024-01-01 02:46:32.691
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:50:30.000,2024-01-01 02:51:33.990
14484CA85F912,,,,,27.0,3.0,15628.0,"1,7",2024-01-01 02:51:31.029,2024-01-01 02:51:31.106
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 02:55:30.000,2024-01-01 02:56:34.953
14484CA85F912,,,,,26.0,4.0,15629.0,"1,7",2024-01-01 02:56:29.940,2024-01-01 02:56:34.914
14484CA85F912,-3.9,-3.8,89.0,6.0,,,,,2024-01-01 03:00:30.000,2024-01-01 03:01:33.504
14484CA85F912,,,,,26.0,4.0,15630.0,"1,7",2024-01-01 03:01:31.213,2024-01-01 03:01:31.777
14484CA85F912,-3.9,-3.7,89.0,6.0,,,,,2024-01-01 03:05:30.000,2024-01-01 03:06:34.222
14484CA85F912,,,,,27.0,4.0,15631.0,"1,7",2024-01-01 03:06:31.267,2024-01-01 03:06:31.681
14484CA85F912,-3.9,-3.7,89.0,6.0,,,,,2024-01-01 03:10:30.000,2024-01-01 03:11:35.561
14484CA85F912,,,,,26.0,4.0,15632.0,"1,7",2024-01-01 03:11:32.978,2024-01-01 03:11:34.362
14484CA85F912,-3.9,-3.7,88.0,6.0,,,,,2024-01-01 03:15:30.000,2024-01-01 03:16:34.192
14484CA85F912,,,,,27.0,4.0,15633.0,"1,7",2024-01-01 03:16:31.187,2024-01-01 03:16:31.363
14484CA85F912,-3.9,-3.7,89.0,6.0,,,,,2024-01-01 03:20:30.000,2024-01-01 03:21:36.956
14484CA85F912,,,,,28.0,3.0,15634.0,"1,7",2024-01-01 03:21:33.988,2024-01-01 03:21:35.628
14484CA85F912,-3.9,-3.7,89.0,6.0,,,,,2024-01-01 03:25:30.000,2024-01-01 03:26:34.203
14484CA85F912,,,,,26.0,4.0,15635.0,"1,7",2024-01-01 03:26:31.538,2024-01-01 03:26:32.225
14484CA85F912,-3.9,-3.6,89.0,6.0,,,,,2024-01-01 03:30:30.000,2024-01-01 03:31:32.092
14484CA85F912,,,,,27.0,4.0,15636.0,"1,7",2024-01-01 03:31:29.778,2024-01-01 03:31:30.045
14484CA85F912,-3.9,-3.7,89.0,6.0,,,,,2024-01-01 03:35:30.000,2024-01-01 03:36:32.841
14484CA85F912,,,,,26.0,4.0,15637.0,"1,7",2024-01-01 03:36:30.418,2024-01-01 03:36:30.698
14484CA85F912,-3.9,-3.6,89.0,6.0,,,,,2024-01-01 03:40:30.000,2024-01-01 03:41:35.967
14484CA85F912,,,,,27.0,5.0,15638.0,"1,7",2024-01-01 03:41:33.618,2024-01-01 03:41:33.848
14484CA85F912,-3.9,-3.6,89.0,6.0,,,,,2024-01-01 03:45:30.000,2024-01-01 03:46:35.112
14484CA85F912,,,,,27.0,4.0,15639.0,"1,7",2024-01-01 03:46:32.657,2024-01-01 03:46:32.824
14484CA85F912,-3.9,-3.6,89.0,6.0,,,,,2024-01-01 03:50:30.000,2024-01-01 03:51:37.215
14484CA85F912,,,,,27.0,4.0,15640.0,"1,7",2024-01-01 03:51:34.227,2024-01-01 03:51:34.574
14484CA85F912,-3.9,-3.6,90.0,6.0,,,,,2024-01-01 03:55:30.000,2024-01-01 03:56:35.615
14484CA85F912,,,,,28.0,3.0,15641.0,"1,7",2024-01-01 03:56:32.469,2024-01-01 03:56:32.603
14484CA85F912,-3.9,-3.6,90.0,6.0,,,,,2024-01-01 04:00:30.000,2024-01-01 04:01:37.202
14484CA85F912,,,,,27.0,3.0,15642.0,"1,7",2024-01-01 04:01:34.227,2024-01-01 04:01:34.941
14484CA85F912,-3.9,-3.5,89.0,6.0,,,,,2024-01-01 04:05:30.000,2024-01-01 04:06:31.926
14484CA85F912,,,,,26.0,4.0,15643.0,"1,7",2024-01-01 04:06:29.617,2024-01-01 04:06:29.938
14484CA85F912,-3.9,-3.5,89.0,6.0,,,,,2024-01-01 04:10:30.000,2024-01-01 04:11:36.781
14484CA85F912,,,,,28.0,4.0,15644.0,"1,7",2024-01-01 04:11:33.027,2024-01-01 04:11:36.746
14484CA85F912,-3.9,-3.5,89.0,6.0,,,,,2024-01-01 04:15:30.000,2024-01-01 04:16:37.324
14484CA85F912,,,,,28.0,3.0,15645.0,"1,7",2024-01-01 04:16:34.227,2024-01-01 04:16:34.537
14484CA85F912,-3.9,-3.5,90.0,6.0,,,,,2024-01-01 04:20:30.000,2024-01-01 04:21:31.117
14484CA85F912,,,,,26.0,4.0,15646.0,"1,7",2024-01-01 04:21:28.801,2024-01-01 04:21:29.062
14484CA85F912,-3.9,-3.5,90.0,6.0,,,,,2024-01-01 04:25:30.000,2024-01-01 04:26:37.135
14484CA85F912,,,,,28.0,3.0,15647.0,"1,7",2024-01-01 04:26:34.227,2024-01-01 04:26:34.748
14484CA85F912,-3.9,-3.5,90.0,6.0,,,,,2024-01-01 04:30:30.000,2024-01-01 04:31:35.722
14484CA85F912,,,,,27.0,3.0,15648.0,"1,7",2024-01-01 04:31:31.348,2024-01-01 04:31:31.653
14484CA85F912,-3.9,-3.5,90.0,6.0,,,,,2024-01-01 04:35:30.000,2024-01-01 04:36:34.199
14484CA85F912,,,,,26.0,4.0,15649.0,"1,7",2024-01-01 04:36:31.841,2024-01-01 04:36:31.936
14484CA85F912,-3.8,-3.5,90.0,6.0,,,,,2024-01-01 04:40:30.000,2024-01-01 04:41:33.919
14484CA85F912,,,,,26.0,4.0,15650.0,"1,7",2024-01-01 04:41:31.863,2024-01-01 04:41:31.993
14484CA85F912,-3.9,-3.5,90.0,6.0,,,,,2024-01-01 04:45:30.000,2024-01-01 04:46:35.904
14484CA85F912,,,,,28.0,4.0,15651.0,"1,7",2024-01-01 04:46:32.827,2024-01-01 04:46:33.757
14484CA85F912,-3.9,-3.5,90.0,6.0,,,,,2024-01-01 04:50:30.000,2024-01-01 04:51:38.283
14484CA85F912,,,,,27.0,3.0,15652.0,"1,7",2024-01-01 04:51:34.868,2024-01-01 04:51:35.013
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 04:55:30.000,2024-01-01 04:56:32.590
14484CA85F912,,,,,27.0,4.0,15653.0,"1,7",2024-01-01 04:56:30.401,2024-01-01 04:56:30.467
14484CA85F912,-3.8,-3.3,89.0,6.0,,,,,2024-01-01 05:00:30.000,2024-01-01 05:01:31.450
14484CA85F912,,,,,27.0,4.0,15654.0,"1,7",2024-01-01 05:01:29.457,2024-01-01 05:01:29.612
14484CA85F912,-3.8,-3.3,89.0,6.0,,,,,2024-01-01 05:05:30.000,2024-01-01 05:06:35.652
14484CA85F912,,,,,26.0,4.0,15655.0,"1,7",2024-01-01 05:06:33.442,2024-01-01 05:06:33.685
14484CA85F912,-3.8,-3.3,89.0,6.0,,,,,2024-01-01 05:10:30.000,2024-01-01 05:11:31.664
14484CA85F912,,,,,26.0,4.0,15656.0,"1,7",2024-01-01 05:11:29.441,2024-01-01 05:11:29.579
14484CA85F912,-3.8,-3.3,89.0,6.0,,,,,2024-01-01 05:15:30.000,2024-01-01 05:16:37.616
14484CA85F912,,,,,27.0,3.0,15657.0,"1,7",2024-01-01 05:16:34.547,2024-01-01 05:16:34.658
14484CA85F912,-3.8,-3.3,89.0,6.0,,,,,2024-01-01 05:20:30.000,2024-01-01 05:21:35.095
14484CA85F912,,,,,27.0,3.0,15658.0,"1,7",2024-01-01 05:21:31.987,2024-01-01 05:21:32.204
14484CA85F912,-3.8,-3.3,90.0,6.0,,,,,2024-01-01 05:25:30.000,2024-01-01 05:26:37.716
14484CA85F912,,,,,27.0,3.0,15659.0,"1,7",2024-01-01 05:26:34.787,2024-01-01 05:26:35.552
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 05:30:30.000,2024-01-01 05:31:40.266
14484CA85F912,,,,,28.0,3.0,15660.0,"1,7",2024-01-01 05:31:35.828,2024-01-01 05:31:36.461
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 05:35:30.000,2024-01-01 05:36:36.537
14484CA85F912,,,,,28.0,4.0,15661.0,"1,7",2024-01-01 05:36:33.508,2024-01-01 05:36:33.859
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 05:40:30.000,2024-01-01 05:41:38.881
14484CA85F912,,,,,27.0,3.0,15662.0,"1,7",2024-01-01 05:41:34.909,2024-01-01 05:41:35.120
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 05:45:30.000,2024-01-01 05:46:33.896
14484CA85F912,,,,,26.0,4.0,15663.0,"1,7",2024-01-01 05:46:31.205,2024-01-01 05:46:31.338
14484CA85F912,-3.8,-3.5,91.0,6.0,,,,,2024-01-01 05:50:30.000,2024-01-01 05:51:36.870
14484CA85F912,,,,,27.0,3.0,15664.0,"1,7",2024-01-01 05:51:33.690,2024-01-01 05:51:33.999
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 05:55:30.000,2024-01-01 05:56:37.996
14484CA85F912,,,,,27.0,4.0,15665.0,"1,7",2024-01-01 05:56:35.027,2024-01-01 05:56:35.210
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 06:00:30.000,2024-01-01 06:01:31.971
14484CA85F912,,,,,26.0,4.0,15666.0,"1,7",2024-01-01 06:01:29.778,2024-01-01 06:01:30.014
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 06:05:30.000,2024-01-01 06:06:38.004
14484CA85F912,,,,,27.0,3.0,15667.0,"1,7",2024-01-01 06:06:35.027,2024-01-01 06:06:35.077
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 06:10:30.000,2024-01-01 06:11:35.072
14484CA85F912,,,,,28.0,3.0,15668.0,"1,7",2024-01-01 06:11:32.147,2024-01-01 06:11:32.556
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 06:15:30.000,2024-01-01 06:16:37.482
14484CA85F912,,,,,28.0,3.0,15669.0,"1,7",2024-01-01 06:16:33.827,2024-01-01 06:16:34.290
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 06:20:30.000,2024-01-01 06:21:38.521
14484CA85F912,,,,,28.0,3.0,15670.0,"1,7",2024-01-01 06:21:35.187,2024-01-01 06:21:35.679
14484CA85F912,-3.8,-3.4,91.0,6.0,,,,,2024-01-01 06:25:30.000,2024-01-01 06:26:34.763
14484CA85F912,,,,,27.0,4.0,15671.0,"1,7",2024-01-01 06:26:32.001,2024-01-01 06:26:32.071
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 06:30:30.000,2024-01-01 06:31:38.269
14484CA85F912,,,,,28.0,3.0,15672.0,"1,7",2024-01-01 06:31:35.027,2024-01-01 06:31:35.353
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 06:35:30.000,2024-01-01 06:36:36.916
14484CA85F912,,,,,27.0,3.0,15673.0,"1,7",2024-01-01 06:36:33.907,2024-01-01 06:36:34.107
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 06:40:30.000,2024-01-01 06:41:38.898
14484CA85F912,,,,,28.0,3.0,15674.0,"1,7",2024-01-01 06:41:35.267,2024-01-01 06:41:36.830
14484CA85F912,-3.8,-3.4,90.0,6.0,,,,,2024-01-01 06:45:30.000,2024-01-01 06:46:38.578
14484CA85F912,,,,,28.0,3.0,15675.0,"1,7",2024-01-01 06:46:35.187,2024-01-01 06:46:35.339
14484CA85F912,-3.8,-3.4,89.0,6.0,,,,,2024-01-01 06:50:30.000,2024-01-01 06:51:36.962
14484CA85F912,,,,,28.0,3.0,15676.0,"1,7",2024-01-01 06:51:33.588,2024-01-01 06:51:33.951
14484CA85F912,-3.8,-3.4,89.0,6.0,,,,,2024-01-01 06:55:30.000,2024-01-01 06:56:39.243
14484CA85F912,,,,,28.0,4.0,15677.0,"1,7",2024-01-01 06:56:35.668,2024-01-01 06:56:37.184
14484CA85F912,-3.8,-3.4,89.0,6.0,,,,,2024-01-01 07:00:30.000,2024-01-01 07:01:36.507
14484CA85F912,,,,,27.0,4.0,15678.0,"1,7",2024-01-01 07:01:32.467,2024-01-01 07:01:32.808
14484CA85F912,-3.8,-3.4,88.0,6.0,,,,,2024-01-01 07:05:30.000,2024-01-01 07:06:37.231
14484CA85F912,,,,,28.0,3.0,15679.0,"1,7",2024-01-01 07:06:33.934,2024-01-01 07:06:34.140
14484CA85F912,-3.8,-3.4,88.0,6.0,,,,,2024-01-01 07:10:30.000,2024-01-01 07:11:38.254
14484CA85F912,,,,,28.0,3.0,15680.0,"1,7",2024-01-01 07:11:35.347,2024-01-01 07:11:35.455
14484CA85F912,-3.8,-3.4,88.0,6.0,,,,,2024-01-01 07:15:30.000,2024-01-01 07:16:38.453
14484CA85F912,,,,,29.0,3.0,15681.0,"1,7",2024-01-01 07:16:33.748,2024-01-01 07:16:34.350
14484CA85F912,-3.8,-3.5,89.0,6.0,,,,,2024-01-01 07:20:30.000,2024-01-01 07:21:38.430
14484CA85F912,,,,,28.0,3.0,15682.0,"1,7",2024-01-01 07:21:35.267,2024-01-01 07:21:35.607
14484CA85F912,-3.8,-3.5,89.0,6.0,,,,,2024-01-01 07:25:30.000,2024-01-01 07:26:36.393
14484CA85F912,,,,,27.0,3.0,15683.0,"1,7",2024-01-01 07:26:32.787,2024-01-01 07:26:33.114
14484CA85F912,-3.8,-3.5,89.0,6.0,,,,,2024-01-01 07:30:30.000,2024-01-01 07:31:38.275
14484CA85F912,,,,,28.0,3.0,15684.0,"1,7",2024-01-01 07:31:35.266,2024-01-01 07:31:35.935
14484CA85F912,-3.8,-3.6,89.0,6.0,,,,,2024-01-01 07:35:30.000,2024-01-01 07:36:39.709
14484CA85F912,,,,,28.0,3.0,15685.0,"1,7",2024-01-01 07:36:36.787,2024-01-01 07:36:36.846
14484CA85F912,-3.8,-3.6,89.0,6.0,,,,,2024-01-01 07:40:30.000,2024-01-01 07:41:37.426
14484CA85F912,,,,,28.0,3.0,15686.0,"1,7",2024-01-01 07:41:33.932,2024-01-01 07:41:34.117
14484CA85F912,-3.9,-3.7,88.0,6.0,,,,,2024-01-01 07:45:30.000,2024-01-01 07:46:39.172
14484CA85F912,,,,,28.0,3.0,15687.0,"1,7",2024-01-01 07:46:35.428,2024-01-01 07:46:35.560
14484CA85F912,-3.9,-3.7,88.0,6.0,,,,,2024-01-01 07:50:30.000,2024-01-01 07:51:37.436
14484CA85F912,,,,,27.0,3.0,15688.0,"1,7",2024-01-01 07:51:34.387,2024-01-01 07:51:34.654
14484CA85F912,-3.9,-3.7,88.0,6.0,,,,,2024-01-01 07:55:30.000,2024-01-01 07:56:37.357
14484CA85F912,,,,,28.0,3.0,15689.0,"1,7",2024-01-01 07:56:34.468,2024-01-01 07:56:34.604
14484CA85F912,-3.9,-3.8,88.0,6.0,,,,,2024-01-01 08:00:30.000,2024-01-01 08:01:40.579
14484CA85F912,,,,,28.0,3.0,15690.0,"1,7",2024-01-01 08:01:37.108,2024-01-01 08:01:37.240
14484CA85F912,-3.9,-3.8,88.0,6.0,,,,,2024-01-01 08:05:30.000,2024-01-01 08:06:37.211
14484CA85F912,,,,,27.0,3.0,15691.0,"1,7",2024-01-01 08:06:34.147,2024-01-01 08:06:34.194
14484CA85F912,-3.9,-3.8,88.0,6.0,,,,,2024-01-01 08:10:30.000,2024-01-01 08:11:38.681
14484CA85F912,,,,,28.0,3.0,15692.0,"1,7",2024-01-01 08:11:35.605,2024-01-01 08:11:35.922
14484CA85F912,-3.9,-3.9,89.0,6.0,,,,,2024-01-01 08:15:30.000,2024-01-01 08:16:38.810
14484CA85F912,,,,,27.0,3.0,15693.0,"1,7",2024-01-01 08:16:35.828,2024-01-01 08:16:36.356
14484CA85F912,-4.0,-3.9,89.0,6.0,,,,,2024-01-01 08:20:30.000,2024-01-01 08:21:39.932
14484CA85F912,,,,,28.0,3.0,15694.0,"1,7",2024-01-01 08:21:35.588,2024-01-01 08:21:36.099
14484CA85F912,-4.0,-3.9,89.0,6.0,,,,,2024-01-01 08:25:30.000,2024-01-01 08:26:35.303
14484CA85F912,,,,,27.0,3.0,15695.0,"1,7",2024-01-01 08:26:32.149,2024-01-01 08:26:32.522
14484CA85F912,-4.0,-3.9,90.0,6.0,,,,,2024-01-01 08:30:30.000,2024-01-01 08:31:42.899
14484CA85F912,,,,,28.0,3.0,15696.0,"1,7",2024-01-01 08:31:39.748,2024-01-01 08:31:40.399
14484CA85F912,-4.0,-4.0,90.0,6.0,,,,,2024-01-01 08:35:30.000,2024-01-01 08:36:38.701
14484CA85F912,,,,,28.0,3.0,15697.0,"1,7",2024-01-01 08:36:35.747,2024-01-01 08:36:36.069
14484CA85F912,-4.0,-4.0,90.0,6.0,,,,,2024-01-01 08:40:30.000,2024-01-01 08:41:37.613
14484CA85F912,,,,,27.0,3.0,15698.0,"1,7",2024-01-01 08:41:34.547,2024-01-01 08:41:34.905
